date,load_before_transmission_mw,wind_mw,solar_mw,month,day_of_month,day_of_yr,hour,week,load_w_transmission_loss_and_load_scale,critical_load_mw,therm_gen_baseline,load_after_therm_gen_baseline,total_vre_gen_mw,load_vre_diff,load_after_therm_gen_baseline_and_vre_prod,curtailment_after_therm_gen_baseline_and_vre,battery_soc_mwh,battery_curtailment_after_charge_mw,battery_discharge_mw,thermal_gen_delta_from_baseline,battery_final_thermal_prod_mw,battery_final_remaining_load_mw,battery_vre_to_grid,battery_to_load_mw,battery_curtailed_vre_mw,battery_vre_to_battery,cruise_ships_boolean,battery_curtail_available_for_cruise,gen_thermal_total_mw,thermal_gen_total_kwh,rice_fuel_cost,rice_o_and_m_cost,rice_total_cost,combustion_fuel_cost,combustion_o_and_m_cost,combustion_total_cost,h2_surplus_gen_mw,h2_production_kg,h2_h20_demand_m3,h2_compression_and_desal_demand_mw,h2_electrolyzer_load,h2_fuel_cell_power_gen_mw,h2_fuel_cell_consumption,h2_storage_state,h2_production_after_constraints,h2_combination_load_mw_colname,h2_curtailed_vre,h2_thermal_gen_delta,h2_real_thermal_prod,h2_real_remaing_load,h2_vre_to_grid,h2_fuel_cell_to_grid,h2_vre_to_h2_prod,h2_final_curtailed_vre,h2_curtail_available_for_cruise
10/14/17 8:00,42.5,1.57,21.888,10,14,287,8,41,42.5,14.16666667,31,11.5,23.458,19.042,0,11.958,125.5,0,0,0,31,11.5,11.5,0,0,0,TRUE,0,19.042,19042,3365.570755,199.941,3565.511755,6055.082014,87.5932,6142.675214,11.958,201.1040379,3.463046164,0.810649635,11.14735037,0,0,42331.65828,201.1040379,11.958,0,0,35,11.5,11.5,0,11.958,1.24E-13,0
10/14/17 9:00,44.6,2.14,30.9029,10,14,287,9,41,44.6,14.86666667,31,13.6,33.0429,11.5571,0,19.4429,144.9,0,0,0,31,13.6,13.6,0,0,0,TRUE,0,11.5571,11557.1,2042.655067,121.34955,2164.004617,3674.991511,53.16266,3728.154171,19.4429,326.9815771,5.630679065,1.318061531,18.12483847,0,0,42658.63986,326.9815771,19.4429,0,0,33.01330268,13.6,13.6,0,19.4429,4.97E-14,0
10/14/17 10:00,46.6,4.55,38.3727,10,14,287,10,41,46.6,15.53333333,31,15.6,42.9227,3.6773,0,27.3227,172.3,0,0,0,31,15.6,15.6,0,0,0,TRUE,0,3.6773,3677.3,649.9429335,38.61165,688.5545835,1169.328489,16.91558,1186.244069,27.3227,459.5003593,7.912675315,1.852244253,25.47045575,0,0,43118.14022,459.5003593,27.3227,0,0,25.12951568,15.6,15.6,0,27.3227,-1.49E-13,0
10/14/17 11:00,48.5,4.04,42.2408,10,14,287,11,41,48.5,16.16666667,31,17.5,46.2808,2.2192,0,28.7808,201.0,0,0,0,31,17.5,17.5,0,0,0,TRUE,0,2.2192,2219.2,392.2316259,23.3016,415.5332259,705.6736691,10.20832,715.8819891,28.7808,484.0220016,8.334942216,1.951090902,26.8297091,0,0,43602.16222,484.0220016,28.7808,0,0,23.67478568,17.5,17.5,0,28.7808,-9.95E-14,0
10/14/17 12:00,50.1,3.98,41.5903,10,14,287,12,41,50.1,16.7,31,19.1,45.5703,4.5297,0,26.4703,220.0,7.5159,0,-7.5159,23.4841,26.6159,26.6159,0,0,0,TRUE,0,4.5297,4529.7,800.6000342,47.56185,848.1618842,1440.379424,20.83662,1461.216044,26.4703,445.1650958,7.665819607,1.794458858,24.67584114,0,0,44047.32731,445.1650958,26.4703,0,0,25.98341568,19.1,19.1,0,26.4703,-6.39E-14,0
10/14/17 13:00,48.7,4.49,38.6901,10,14,287,13,41,48.7,16.23333333,31,17.7,43.1801,5.5199,0,25.4801,220.0,25.4801,0,-25.4801,5.5199,43.1801,43.1801,0,0,0,TRUE,0,5.5199,5519.9,975.6125414,57.95895,1033.571491,1755.248777,25.39154,1780.640317,25.4801,428.5123764,7.379056912,1.727331808,23.75276819,0,0,44475.83969,428.5123764,25.4801,0,0,26.96974568,17.7,17.7,0,25.4801,-1.21E-13,0
10/14/17 14:00,48.6,5.81,33.0122,10,14,287,14,41,48.6,16.2,31,17.6,38.8222,9.7778,0,21.2222,220.0,21.2222,0,-21.2222,9.7778,38.8222,38.8222,0,0,0,TRUE,0,9.7778,9777.8,1728.173392,102.6669,1830.840292,3109.199712,44.97788,3154.177592,21.2222,356.9050103,6.145965738,1.43868278,19.78351722,0,0,44832.7447,356.9050103,21.2222,0,0,31.23329568,17.6,17.6,0,21.2222,1.35E-13,0
10/14/17 15:00,47.6,5.49,24.5566,10,14,287,15,41,47.6,15.86666667,31,16.6,30.0466,17.5534,0,13.4466,220.0,13.4466,0,-13.4466,17.5534,30.0466,30.0466,0,0,0,TRUE,0,17.5534,17553.4,3102.468737,184.3107,3286.779437,5581.728633,80.74564,5662.474273,13.4466,226.1386149,3.894145889,0.911563922,12.53503608,0,0,45058.88331,226.1386149,13.4466,0,0,35,16.6,16.6,0,13.4466,-1.78E-13,0
10/14/17 16:00,48.7,4,13.1676,10,14,287,16,41,48.7,16.23333333,31,17.7,17.1676,31.5324,0.5324,0,219.4,0.076057143,0.608457143,-0.076057143,30.92394286,17.77605714,17.1676,0.608457143,0,0,TRUE,0,31.5324,31532.4,5573.181561,331.0902,5904.271761,10026.8495,145.04904,10171.89854,0,0,0,0,0,0.5324,26.6355374,45032.24778,0,0,0,0,35,17.7,17.1676,0.5324,0,0,0
10/14/17 17:00,48.6,3.33,2.0992,10,14,287,17,41,48.6,16.2,31,17.6,5.4292,43.1708,12.1708,0,205.5,1.738685714,13.90948571,-1.738685714,29.26131429,19.33868571,5.4292,13.90948571,0,0,FALSE,0,43.1708,43170.8,7630.205964,453.2934,8083.499364,13727.69324,198.58568,13926.27892,0,0,0,0,0,12.1708,608.8951889,44423.35259,0,0,0,0,35,17.6,5.4292,12.1708,0,0,0
10/14/17 18:00,48.3,1.41,0,10,14,287,18,41,48.3,16.1,31,17.3,1.41,46.89,15.89,0,187.3,2.27,18.16,-2.27,28.73,19.57,1.41,18.16,0,0,FALSE,0,46.89,46890,8287.554496,492.345,8779.899496,14910.34532,215.694,15126.03932,0,0,0,0,0,15.89,794.9637288,43628.38886,0,0,0,0,35,17.3,1.41,15.89,0,0,0
10/14/17 19:00,48.2,0.89,0,10,14,287,19,41,48.2,16.06666667,31,17.2,0.89,47.31,16.31,0,168.7,2.33,18.64,-2.33,28.67,19.53,0.89,18.64,0,0,FALSE,0,47.31,47310,8361.78723,496.755,8858.54223,15043.89928,217.626,15261.52528,0,0,0,0,0,16.31,815.975986,42812.41287,0,0,0,0,35,17.2,0.89,16.31,0,0,0
10/14/17 20:00,46.4,0.52,0,10,14,287,20,41,46.4,15.46666667,31,15.4,0.52,45.88,14.88,0,151.7,2.125714286,17.00571429,-2.125714286,28.87428571,17.52571429,0.52,17.00571429,0,0,FALSE,0,45.88,45880,8109.042446,481.74,8590.782446,14589.17986,211.048,14800.22786,0,0,0,0,0,14.88,744.4342533,42071,0,0,0,0,35,15.4,0.52,14.88,0,0,0
10/14/17 21:00,45.2,0.02,0,10,14,287,21,41,45.2,15.06666667,31,14.2,0.02,45.18,14.18,0,135.5,2.025714286,16.20571429,-2.025714286,28.97428571,16.22571429,0.02,16.20571429,0,0,FALSE,0,45.18,45180,7985.321223,474.39,8459.711223,14366.58993,207.828,14574.41793,0,0,0,0,0,14.18,709.4138247,42071,0,0,0,0,35,14.2,0.02,14.18,0,0,0
10/14/17 22:00,41.6,0,0,10,14,287,22,41,41.6,13.86666667,31,10.6,0,41.6,10.6,0,123.4,1.514285714,12.11428571,-1.514285714,29.48571429,12.11428571,0,12.11428571,0,0,FALSE,0,41.6,41600,7352.57554,436.8,7789.37554,13228.20144,191.36,13419.56144,0,0,0,0,0,10.6,530.3093471,42071,0,0,0,0,35,10.6,0,10.6,0,0,0
10/14/17 23:00,38.9,0.26,0,10,14,287,23,41,38.9,12.96666667,31,7.9,0.26,38.64,7.64,0,114.6,1.091428571,8.731428571,-1.091428571,29.90857143,8.991428571,0.26,8.731428571,0,0,FALSE,0,38.64,38640,6829.411511,405.72,7235.131511,12286.96403,177.744,12464.70803,0,0,0,0,0,7.64,382.2229634,42071,0,0,0,0,35,7.9,0.26,7.64,0,0,0
10/15/17 0:00,36.9,0.23,0,10,15,288,0,41,36.9,12.3,31,5.9,0.23,36.67,5.67,0,110.0,0,4.624914286,0,31,5.9,0.23,5.67,0,0,FALSE,0,36.67,36670,6481.22464,385.035,6866.25964,11660.53237,168.682,11829.21437,0,0,0,0,0,5.67,283.6654715,42071,0,0,0,0,35,5.9,0.23,5.67,0,0,0
10/15/17 1:00,36.2,0,0,10,15,288,1,41,36.2,12.06666667,31,5.2,0,36.2,5.2,0,110.0,0,0,0,31,5.2,0,5.2,0,0,FALSE,0,36.2,36200,6398.154676,380.1,6778.254676,11511.07914,166.52,11677.59914,0,0,0,0,0,5.2,260.1517552,42071,0,0,0,0,35,5.2,0,5.2,0,0,0
10/15/17 2:00,36,0.72,0,10,15,288,2,41,36,12,31,5,0.72,35.28,4.28,0,110.0,0,0,0,31,5,0.72,4.28,0,0,FALSE,0,35.28,35280,6235.54964,370.44,6605.98964,11218.53237,162.288,11380.82037,0,0,0,0,0,4.28,214.1249062,42071,0,0,0,0,35,5,0.72,4.28,0,0,0
10/15/17 3:00,35.2,0.33,0,10,15,288,3,41,35.2,11.73333333,31,4.2,0.33,34.87,3.87,0,110.0,0,0,0,31,4.2,0.33,3.87,0,0,FALSE,0,34.87,34870,6163.084353,366.135,6529.219353,11088.15827,160.402,11248.56027,0,0,0,0,0,3.87,193.6129409,42071,0,0,0,0,35,4.2,0.33,3.87,0,0,0
10/15/17 4:00,34.8,0.75,0,10,15,288,4,41,34.8,11.6,31,3.8,0.75,34.05,3.05,0,110.0,0,0,0,31,3.8,0.75,3.05,0,0,FALSE,0,34.05,34050,6018.153777,357.525,6375.678777,10827.41007,156.63,10984.04007,0,0,0,0,0,3.05,152.5890103,42071,0,0,0,0,34.8,3.8,0.75,3.05,0,0,0
10/15/17 5:00,35.2,0.21,0,10,15,288,5,41,35.2,11.73333333,31,4.2,0.21,34.99,3.99,0,110.0,0,0,0,31,4.2,0.21,3.99,0,0,FALSE,0,34.99,34990,6184.293705,367.395,6551.688705,11126.31655,160.954,11287.27055,0,0,0,0,0,3.99,199.6164429,42071,0,0,0,0,35,4.2,0.21,3.99,0,0,0
10/15/17 6:00,38.8,0.66,0.527,10,15,288,6,41,38.8,12.93333333,31,7.8,1.187,37.613,6.613,0,110.0,0,0,0,31,7.8,1.187,6.613,0,0,FALSE,0,37.613,37613,6647.894802,394.9365,7042.831302,11960.39281,173.0198,12133.41261,0,0,0,0,0,6.613,330.8429917,42071,0,0,0,0,35,7.8,1.187,6.613,0,0,0
10/15/17 7:00,40.9,0.83,10.1886,10,15,288,7,41,40.9,13.63333333,31,9.9,11.0186,29.8814,0,1.1186,111.1,0,0,0,31,9.9,9.9,0,0,0,FALSE,0,29.8814,29881.4,5281.376219,313.7547,5595.130919,9501.855252,137.45444,9639.309692,1.1186,18.81209039,0.323947436,0.075831467,1.042768533,0,0,42089.81209,18.81209039,1.1186,0,0,35,9.9,9.9,0,1.1186,-4.80E-14,0
10/15/17 8:00,42.8,0.24,21.3486,10,15,288,8,41,42.8,14.26666667,31,11.8,21.5886,21.2114,0,9.7886,120.9,0,0,0,31,11.8,11.8,0,0,0,TRUE,0,21.2114,21211.4,3749.0005,222.7197,3971.7202,6744.92,97.57244,6842.49244,9.7886,164.6200858,2.834786225,0.663582958,9.125017042,0,0,42254.43218,164.6200858,9.7886,0,0,35,11.8,11.8,0,9.7886,1.42E-13,0
10/15/17 9:00,45.3,0.37,30.2179,10,15,288,9,41,45.3,15.1,31,14.3,30.5879,14.7121,0,16.2879,137.2,0,0,0,31,14.3,14.3,0,0,0,TRUE,0,14.7121,14712.1,2600.284293,154.47705,2754.761343,4678.236115,67.67566,4745.911775,16.2879,273.9222662,4.716988594,1.104179644,15.18372036,0,0,42528.35444,273.9222662,16.2879,0,0,35,14.3,14.3,0,16.2879,-1.28E-13,0
10/15/17 10:00,46.4,0.15,38.6791,10,15,288,10,41,46.4,15.46666667,31,15.4,38.8291,7.5709,0,23.4291,160.6,0,0,0,31,15.4,15.4,0,0,0,TRUE,0,7.5709,7570.9,1338.115725,79.49445,1417.610175,2407.437266,34.82614,2442.263406,23.4291,394.0196199,6.785085706,1.588291634,21.84080837,0,0,42922.37406,394.0196199,23.4291,0,0,29.02895168,15.4,15.4,0,23.4291,5.68E-14,0
10/15/17 11:00,47,0.94,40.3635,10,15,288,11,41,47,15.66666667,31,16,41.3035,5.6965,0,25.3035,185.9,0,0,0,31,16,16,0,0,0,TRUE,0,5.6965,5696.5,1006.825638,59.81325,1066.638888,1811.405036,26.2039,1837.608936,25.3035,425.5424004,7.327913414,1.715359846,23.58814015,0,0,43347.91646,425.5424004,25.3035,0,0,27.15496868,16,16,0,25.3035,1.71E-13,0
10/15/17 12:00,47.5,1.06,40.5459,10,15,288,12,41,47.5,15.83333333,31,16.5,41.6059,5.8941,0,25.1059,211.0,0,0,0,31,16.5,16.5,0,0,0,TRUE,0,5.8941,5894.1,1041.750372,61.88805,1103.638422,1874.238993,27.11286,1901.351853,25.1059,422.2192562,7.270688299,1.701964264,23.40393574,0,0,43770.13572,422.2192562,25.1059,0,0,27.35297068,16.5,16.5,0,25.1059,4.97E-14,0
10/15/17 13:00,49.3,1.13,39.2365,10,15,288,13,41,49.3,16.43333333,31,18.3,40.3665,8.9335,0,22.0665,220.0,13.1001,0,-13.1001,17.8999,31.4001,31.4001,0,0,0,TRUE,0,8.9335,8933.5,1578.947923,93.80175,1672.749673,2840.72446,41.0941,2881.81856,22.0665,371.1040519,6.390475679,1.495919064,20.57058094,0,0,44141.23977,371.1040519,22.0665,0,0,30.38581568,18.3,18.3,0,22.0665,-1.71E-13,0
10/15/17 14:00,47.2,1.03,34.8214,10,15,288,14,41,47.2,15.73333333,31,16.2,35.8514,11.3486,0,19.6514,220.0,19.6514,0,-19.6514,11.3486,35.8514,35.8514,0,0,0,TRUE,0,11.3486,11348.6,2005.803817,119.1603,2124.964117,3608.691511,52.20356,3660.895071,19.6514,330.4880324,5.691060828,1.332196039,18.31920396,0,0,44471.7278,330.4880324,19.6514,0,0,32.80580568,16.2,16.2,0,19.6514,1.56E-13,0
10/15/17 15:00,48.1,0.92,25.8271,10,15,288,15,41,48.1,16.03333333,31,17.1,26.7471,21.3529,0,9.6471,220.0,9.6471,0,-9.6471,21.3529,26.7471,26.7471,0,0,0,TRUE,0,21.3529,21352.9,3774.009862,224.20545,3998.215312,6789.914964,98.22334,6888.138304,9.6471,162.2404051,2.793807714,0.653990474,8.993109526,0,0,44633.96821,162.2404051,9.6471,0,0,35,17.1,17.1,0,9.6471,-4.26E-14,0
10/15/17 16:00,48.4,1.27,12.8875,10,15,288,16,41,48.4,16.13333333,31,17.4,14.1575,34.2425,3.2425,0,216.3,0.463214286,3.705714286,-0.463214286,30.53678571,17.86321429,14.1575,3.705714286,0,0,TRUE,0,34.2425,34242.5,6052.177113,359.54625,6411.723363,10888.6223,157.5155,11046.1378,0,0,0,0,0,3.2425,162.2196281,44471.74858,0,0,0,0,35,17.4,14.1575,3.2425,0,0,0
10/15/17 17:00,48.3,0.49,2.0109,10,15,288,17,41,48.3,16.1,31,17.3,2.5009,45.7991,14.7991,0,199.4,2.114157143,16.91325714,-2.114157143,28.88584286,19.41415714,2.5009,16.91325714,0,0,FALSE,0,45.7991,45799.1,8094.743808,480.89055,8575.634358,14563.45482,210.67586,14774.13068,0,0,0,0,0,14.7991,740.3868924,43731.36169,0,0,0,0,35,17.3,2.5009,14.7991,0,0,0
10/15/17 18:00,48.6,0,0,10,15,288,18,41,48.6,16.2,31,17.6,0,48.6,17.6,0,179.3,2.514285714,20.11428571,-2.514285714,28.48571429,20.11428571,0,20.11428571,0,0,FALSE,0,48.6,48600,8589.78777,510.3,9100.08777,15454.10072,223.56,15677.66072,0,0,0,0,0,17.6,880.513633,42850.84805,0,0,0,0,35,17.6,0,17.6,0,0,0
10/15/17 19:00,48,0,0,10,15,288,19,41,48,16,31,17,0,48,17,0,159.8,2.428571429,19.42857143,-2.428571429,28.57142857,19.42857143,0,19.42857143,0,0,FALSE,0,48,48000,8483.741007,504,8987.741007,15263.30935,220.8,15484.10935,0,0,0,0,0,17,850.4961227,42071,0,0,0,0,35,17,0,17,0,0,0
10/15/17 20:00,47,0,0,10,15,288,20,41,47,15.66666667,31,16,0,47,16,0,141.6,2.285714286,18.28571429,-2.285714286,28.71428571,18.28571429,0,18.28571429,0,0,FALSE,0,47,47000,8306.996403,493.5,8800.496403,14945.32374,216.2,15161.52374,0,0,0,0,0,16,800.466939,42071,0,0,0,0,35,16,0,16,0,0,0
10/15/17 21:00,44.8,0,0,10,15,288,21,41,44.8,14.93333333,31,13.8,0,44.8,13.8,0,125.8,1.971428571,15.77142857,-1.971428571,29.02857143,15.77142857,0,15.77142857,0,0,FALSE,0,44.8,44800,7918.158273,470.4,8388.558273,14245.7554,206.08,14451.8354,0,0,0,0,0,13.8,690.4027349,42071,0,0,0,0,35,13.8,0,13.8,0,0,0
10/15/17 22:00,41.9,0,0,10,15,288,22,41,41.9,13.96666667,31,10.9,0,41.9,10.9,0,113.3,1.557142857,12.45714286,-1.557142857,29.44285714,12.45714286,0,12.45714286,0,0,FALSE,0,41.9,41900,7405.598921,439.95,7845.548921,13323.59712,192.74,13516.33712,0,0,0,0,0,10.9,545.3181022,42071,0,0,0,0,35,10.9,0,10.9,0,0,0
10/15/17 23:00,39,0,0,10,15,288,23,41,39,13,31,8,0,39,8,0,110.0,0,3.323885714,0,31,8,0,8,0,0,FALSE,0,39,39000,6893.039568,409.5,7302.539568,12401.43885,179.4,12580.83885,0,0,0,0,0,8,400.2334695,42071,0,0,0,0,35,8,0,8,0,0,0
10/16/17 0:00,36.9,0,0,10,16,289,0,42,36.9,12.3,31,5.9,0,36.9,5.9,0,110.0,0,0,0,31,5.9,0,5.9,0,0,FALSE,0,36.9,36900,6521.875899,387.45,6909.325899,11733.66906,169.74,11903.40906,0,0,0,0,0,5.9,295.1721838,42071,0,0,0,0,35,5.9,0,5.9,0,0,0
10/16/17 1:00,36.2,0.75,0,10,16,289,1,42,36.2,12.06666667,31,5.2,0.75,35.45,4.45,0,110.0,0,0,0,31,5.2,0.75,4.45,0,0,FALSE,0,35.45,35450,6265.596223,372.225,6637.821223,11272.58993,163.07,11435.65993,0,0,0,0,0,4.45,222.6298674,42071,0,0,0,0,35,5.2,0.75,4.45,0,0,0
10/16/17 2:00,35.3,0.9,0,10,16,289,2,42,35.3,11.76666667,31,4.3,0.9,34.4,3.4,0,110.0,0,0,0,31,4.3,0.9,3.4,0,0,FALSE,0,34.4,34400,6080.014388,361.2,6441.214388,10938.70504,158.24,11096.94504,0,0,0,0,0,3.4,170.0992245,42071,0,0,0,0,35,4.3,0.9,3.4,0,0,0
10/16/17 3:00,34.7,0.78,0,10,16,289,3,42,34.7,11.56666667,31,3.7,0.78,33.92,2.92,0,110.0,0,0,0,31,3.7,0.78,2.92,0,0,FALSE,0,33.92,33920,5995.176978,356.16,6351.336978,10786.07194,156.032,10942.10394,0,0,0,0,0,2.92,146.0852164,42071,0,0,0,0,34.7,3.7,0.78,2.92,0,0,0
10/16/17 4:00,34.3,0.69,0,10,16,289,4,42,34.3,11.43333333,31,3.3,0.69,33.61,2.61,0,110.0,0,0,0,31,3.3,0.69,2.61,0,0,FALSE,0,33.61,33610,5940.386151,352.905,6293.291151,10687.4964,154.606,10842.1024,0,0,0,0,0,2.61,130.5761694,42071,0,0,0,0,34.3,3.3,0.69,2.61,0,0,0
10/16/17 5:00,35.2,0.65,0,10,16,289,5,42,35.2,11.73333333,31,4.2,0.65,34.55,3.55,0,110.0,0,0,0,31,4.2,0.65,3.55,0,0,FALSE,0,34.55,34550,6106.526079,362.775,6469.301079,10986.40288,158.93,11145.33288,0,0,0,0,0,3.55,177.6036021,42071,0,0,0,0,35,4.2,0.65,3.55,0,0,0
10/16/17 6:00,37.9,0.78,0.565,10,16,289,6,42,37.9,12.63333333,31,6.9,1.345,36.555,5.555,0,110.0,0,0,0,31,6.9,1.345,5.555,0,0,FALSE,0,36.555,36555,6460.899011,383.8275,6844.726511,11623.96403,168.153,11792.11703,0,0,0,0,0,5.555,277.9121154,42071,0,0,0,0,35,6.9,1.345,5.555,0,0,0
10/16/17 7:00,40.2,0.08,12.0525,10,16,289,7,42,40.2,13.4,31,9.2,12.1325,28.0675,0,2.9325,112.9,0,0,0,31,9.2,9.2,0,0,0,FALSE,0,28.0675,28067.5,4960.779182,294.70875,5255.487932,8925.061151,129.1105,9054.171651,2.9325,49.3174102,0.849254296,0.198798299,2.733701701,0,0,42120.31741,49.3174102,2.9325,0,0,35,9.2,9.2,0,2.9325,-6.57E-14,0
10/16/17 8:00,41.9,0.16,25.791,10,16,289,8,42,41.9,13.96666667,31,10.9,25.951,15.949,0,15.051,128.0,0,0,0,31,10.9,10.9,0,0,0,TRUE,0,15.949,15949,2818.899694,167.4645,2986.364194,5071.552518,73.3654,5144.917918,15.051,253.1206619,4.358781385,1.020328454,14.03067155,0,0,42373.43807,253.1206619,15.051,0,0,35,10.9,10.9,0,15.051,2.84E-14,0
10/16/17 9:00,43.2,0,36.2744,10,16,289,9,42,43.2,14.4,31,12.2,36.2744,6.9256,0,24.0744,152.1,0,0,0,31,12.2,12.2,0,0,0,TRUE,0,6.9256,6925.6,1224.062432,72.7188,1296.781232,2202.241151,31.85776,2234.098911,24.0744,404.8719728,6.971965091,1.632037428,22.44236257,0,0,42778.31004,404.8719728,24.0744,0,0,28.38004568,12.2,12.2,0,24.0744,1.71E-13,0
10/16/17 10:00,45.1,1.37,43.1726,10,16,289,10,42,45.1,15.03333333,31,14.1,44.5426,0.5574,0,30.4426,182.5,0,0,0,31,14.1,14.1,0,0,0,TRUE,0,0.5574,557.4,98.51744245,5.8527,104.3701424,177.2451799,2.56404,179.8092199,30.4426,511.9693749,8.816200798,2.063746661,28.37885334,0,0,43290.27942,511.9693749,30.4426,0,0,22.01426568,14.1,14.1,0,30.4426,7.82E-14,0
10/16/17 11:00,46,0.85,45.1079,10,16,289,11,42,46,15.33333333,31,15,45.9579,0.0421,0,30.9579,213.5,0,0,0,31,15,15,0,0,0,TRUE,0,0.0421,42.1,7.440947842,0.44205,7.882997842,13.38719424,0.19366,13.58085424,30.9579,520.6354487,8.965432081,2.098679573,28.85922043,0,0,43810.91487,520.6354487,30.9579,0,0,21.49508868,15,15,0,30.9579,-1.07E-13,0
10/16/17 12:00,46.6,1.28,46.753,10,16,289,12,42,46.6,15.53333333,31,15.6,48.033,-1.433,0,32.433,220.0,25.8914,0,-25.8914,5.1086,41.4914,41.4914,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,32.433,545.442989,9.392622196,2.198678676,30.23432132,0,0,44356.35786,545.442989,32.433,0,0,20.01741568,15.6,15.6,0,32.433,-6.39E-14,0
10/16/17 13:00,47.2,2.9,41.8157,10,16,289,13,42,47.2,15.73333333,31,16.2,44.7157,2.4843,0,28.5157,220.0,28.5157,0,-28.5157,2.4843,44.7157,44.7157,0,0,0,TRUE,0,2.4843,2484.3,439.0866205,26.08515,465.1717705,789.9716547,11.42778,801.3994347,28.5157,479.5636741,8.258169049,1.9331194,26.5825806,0,0,44835.92153,479.5636741,28.5157,0,0,23.93815568,16.2,16.2,0,28.5157,-2.13E-13,0
10/16/17 14:00,47.2,4.39,35.5144,10,16,289,14,42,47.2,15.73333333,31,16.2,39.9044,7.2956,0,23.7044,220.0,23.7044,0,-23.7044,7.2956,39.9044,39.9044,0,0,0,TRUE,0,7.2956,7295.6,1289.457935,76.6038,1366.061735,2319.895827,33.55976,2353.455587,23.7044,398.6494863,6.864812801,1.606954608,22.09744539,0,0,45234.57102,398.6494863,23.7044,0,0,28.74879568,16.2,16.2,0,23.7044,-7.11E-15,0
10/16/17 15:00,47.8,3.86,27.014,10,16,289,15,42,47.8,15.93333333,31,16.8,30.874,16.926,0,14.074,220.0,14.074,0,-14.074,16.926,30.874,30.874,1.07E-14,0,0,TRUE,0,16.926,16926,2991.579173,177.723,3169.302173,5382.22446,77.8596,5460.08406,14.074,236.6899339,4.07584142,0.95409625,13.11990375,0,0,45471.26095,236.6899339,14.074,0,0,35,16.8,16.8,0,14.074,9.95E-14,0
10/16/17 16:00,48,2.23,14.4471,10,16,289,16,42,48,16,31,17,16.6771,31.3229,0.3229,0,219.6,0.046128571,0.369028571,-0.046128571,30.95387143,17.04612857,16.6771,0.369028571,0,0,TRUE,0,31.3229,31322.9,5536.153567,328.89045,5865.044017,9960.231511,144.08534,10104.31685,0,0,0,0,0,0.3229,16.15442341,45455.10653,0,0,0,0,35,17,16.6771,0.3229,0,0,0
10/16/17 17:00,48.4,2.07,1.8584,10,16,289,17,42,48.4,16.13333333,31,17.4,3.9284,44.4716,13.4716,0,204.2,1.924514286,15.39611429,-1.924514286,29.07548571,19.32451429,3.9284,15.39611429,0,0,FALSE,0,44.4716,44471.6,7860.115345,466.9518,8327.067145,14141.32892,204.56936,14345.89828,0,0,0,0,0,13.4716,673.973151,44781.13338,0,0,0,0,35,17.4,3.9284,13.4716,0,0,0
10/16/17 18:00,47.6,2.78,0,10,16,289,18,42,47.6,15.86666667,31,16.6,2.78,44.82,13.82,0,188.4,1.974285714,15.79428571,-1.974285714,29.02571429,18.57428571,2.78,15.79428571,0,0,FALSE,0,44.82,44820,7921.693165,470.61,8392.303165,14252.11511,206.172,14458.28711,0,0,0,0,0,13.82,691.4033186,44089.73006,0,0,0,0,35,16.6,2.78,13.82,0,0,0
10/16/17 19:00,48.3,2.32,0,10,16,289,19,42,48.3,16.1,31,17.3,2.32,45.98,14.98,0,171.3,2.14,17.12,-2.14,28.86,19.44,2.32,17.12,0,0,FALSE,0,45.98,45980,8126.716906,482.79,8609.506906,14620.97842,211.508,14832.48642,0,0,0,0,0,14.98,749.4371717,43340.29289,0,0,0,0,35,17.3,2.32,14.98,0,0,0
10/16/17 20:00,46.9,2.94,0,10,16,289,20,42,46.9,15.63333333,31,15.9,2.94,43.96,12.96,0,156.5,1.851428571,14.81142857,-1.851428571,29.14857143,17.75142857,2.94,14.81142857,0,0,FALSE,0,43.96,43960,7769.692806,461.58,8231.272806,13978.64748,202.216,14180.86348,0,0,0,0,0,12.96,648.3782206,42691.91467,0,0,0,0,35,15.9,2.94,12.96,0,0,0
10/16/17 21:00,44.7,2.76,0,10,16,289,21,42,44.7,14.9,31,13.7,2.76,41.94,10.94,0,144.0,1.562857143,12.50285714,-1.562857143,29.43714286,15.26285714,2.76,12.50285714,0,0,FALSE,0,41.94,41940,7412.668705,440.37,7853.038705,13336.31655,192.924,13529.24055,0,0,0,0,0,10.94,547.3192696,42144.5954,0,0,0,0,35,13.7,2.76,10.94,0,0,0
10/16/17 22:00,42.6,7.21,0,10,16,289,22,42,42.6,14.2,31,11.6,7.21,35.39,4.39,0,139.0,0.627142857,5.017142857,-0.627142857,30.37285714,12.22714286,7.21,5.017142857,0,0,FALSE,0,35.39,35390,6254.991547,371.595,6626.586547,11253.51079,162.794,11416.30479,0,0,0,0,0,4.39,219.6281164,42071,0,0,0,0,35,11.6,7.21,4.39,0,0,0
10/16/17 23:00,38.9,4.63,0,10,16,289,23,42,38.9,12.96666667,31,7.9,4.63,34.27,3.27,0,135.3,0.467142857,3.737142857,-0.467142857,30.53285714,8.367142857,4.63,3.737142857,0,0,FALSE,0,34.27,34270,6057.03759,359.835,6416.87259,10897.36691,157.642,11055.00891,0,0,0,0,0,3.27,163.5954307,42071,0,0,0,0,35,7.9,4.63,3.27,0,0,0
